date,SMA
2019-01-28 15:43,155.904
2019-01-28 15:44,155.907
2019-01-28 15:45,155.9092
2019-01-28 15:46,155.9136
2019-01-28 15:47,155.9176
2019-01-28 15:48,155.9202
2019-01-28 15:49,155.9218
2019-01-28 15:50,155.9235
2019-01-28 15:51,155.9229
2019-01-28 15:52,155.9215
2019-01-28 15:53,155.9222
2019-01-28 15:54,155.9223
2019-01-28 15:55,155.9217
2019-01-28 15:56,155.9237
2019-01-28 15:57,155.9254
2019-01-28 15:58,155.928
2019-01-28 15:59,155.932
2019-01-28 16:00,155.9379
2019-01-29 09:31,155.943
2019-01-29 09:32,155.9483
2019-01-29 09:33,155.9594
2019-01-29 09:34,155.9715
2019-01-29 09:35,155.9868
2019-01-29 09:36,155.9999
2019-01-29 09:37,156.0131
2019-01-29 09:38,156.0265
2019-01-29 09:39,156.037
2019-01-29 09:40,156.0465
2019-01-29 09:41,156.0528
2019-01-29 09:42,156.0593
2019-01-29 09:43,156.0698
2019-01-29 09:44,156.0822
2019-01-29 09:45,156.0937
2019-01-29 09:46,156.1062
2019-01-29 09:47,156.1217
2019-01-29 09:48,156.142
2019-01-29 09:49,156.1641
2019-01-29 09:50,156.1891
2019-01-29 09:51,156.2127
2019-01-29 09:52,156.2327
2019-01-29 09:53,156.2535
2019-01-29 09:54,156.2724
2019-01-29 09:55,156.2906
2019-01-29 09:56,156.3108
2019-01-29 09:57,156.3338
2019-01-29 09:58,156.3533
2019-01-29 09:59,156.3731
2019-01-29 10:00,156.3913
2019-01-29 10:01,156.4148
2019-01-29 10:02,156.4419
2019-01-29 10:03,156.468
2019-01-29 10:04,156.4914
2019-01-29 10:05,156.5154
2019-01-29 10:06,156.5383
2019-01-29 10:07,156.5571
2019-01-29 10:08,156.5714
2019-01-29 10:09,156.5881
2019-01-29 10:10,156.6047
2019-01-29 10:11,156.6176
2019-01-29 10:12,156.634
2019-01-29 10:13,156.6484
2019-01-29 10:14,156.6622
2019-01-29 10:15,156.6735
2019-01-29 10:16,156.6837
2019-01-29 10:17,156.6943
2019-01-29 10:18,156.7053
2019-01-29 10:19,156.7172
2019-01-29 10:20,156.7302
2019-01-29 10:21,156.7414
2019-01-29 10:22,156.7503
2019-01-29 10:23,156.7598
2019-01-29 10:24,156.7693
2019-01-29 10:25,156.7779
2019-01-29 10:26,156.7875
2019-01-29 10:27,156.7989
2019-01-29 10:28,156.8079
2019-01-29 10:29,156.8182
2019-01-29 10:30,156.8311
2019-01-29 10:31,156.843
2019-01-29 10:32,156.8552
2019-01-29 10:33,156.8654
2019-01-29 10:34,156.8748
2019-01-29 10:35,156.8838
2019-01-29 10:36,156.8903
2019-01-29 10:37,156.898
2019-01-29 10:38,156.905
2019-01-29 10:39,156.9117
2019-01-29 10:40,156.9181
2019-01-29 10:41,156.925
2019-01-29 10:42,156.9328
2019-01-29 10:43,156.9362
2019-01-29 10:44,156.942
2019-01-29 10:45,156.9482
2019-01-29 10:46,156.9528
2019-01-29 10:47,156.9577
2019-01-29 10:48,156.9611
2019-01-29 10:49,156.9632
2019-01-29 10:50,156.9623
2019-01-29 10:51,156.9611
2019-01-29 10:52,156.9602
2019-01-29 10:53,156.9527
2019-01-29 10:54,156.9433
2019-01-29 10:55,156.9311
2019-01-29 10:56,156.9195
2019-01-29 10:57,156.9051
2019-01-29 10:58,156.8879
2019-01-29 10:59,156.8745
2019-01-29 11:00,156.8625
2019-01-29 11:01,156.8502
2019-01-29 11:02,156.838
2019-01-29 11:03,156.8208
2019-01-29 11:04,156.8029
2019-01-29 11:05,156.7837
2019-01-29 11:06,156.7619
2019-01-29 11:07,156.7392
2019-01-29 11:08,156.714
2019-01-29 11:09,156.6872
2019-01-29 11:10,156.6584
2019-01-29 11:11,156.6307
2019-01-29 11:12,156.6049
2019-01-29 11:13,156.5806
2019-01-29 11:14,156.5567
2019-01-29 11:15,156.5363
2019-01-29 11:16,156.5144
2019-01-29 11:17,156.4904
2019-01-29 11:18,156.4698
2019-01-29 11:19,156.4471
2019-01-29 11:20,156.4231
2019-01-29 11:21,156.3943
2019-01-29 11:22,156.3634
2019-01-29 11:23,156.3333
2019-01-29 11:24,156.306
2019-01-29 11:25,156.2777
2019-01-29 11:26,156.2495
2019-01-29 11:27,156.2273
2019-01-29 11:28,156.2106
2019-01-29 11:29,156.1929
2019-01-29 11:30,156.1748
2019-01-29 11:31,156.1576
2019-01-29 11:32,156.1383
2019-01-29 11:33,156.1195
2019-01-29 11:34,156.1024
2019-01-29 11:35,156.0865
2019-01-29 11:36,156.0733
2019-01-29 11:37,156.0616
2019-01-29 11:38,156.0501
2019-01-29 11:39,156.038
2019-01-29 11:40,156.0262
2019-01-29 11:41,156.0159
2019-01-29 11:42,156.0077
2019-01-29 11:43,156.0013
2019-01-29 11:44,155.994
2019-01-29 11:45,155.9888
2019-01-29 11:46,155.9823
2019-01-29 11:47,155.975
2019-01-29 11:48,155.9715
2019-01-29 11:49,155.966
2019-01-29 11:50,155.9588
2019-01-29 11:51,155.9527
2019-01-29 11:52,155.9472
2019-01-29 11:53,155.9437
2019-01-29 11:54,155.9407
2019-01-29 11:55,155.9375
2019-01-29 11:56,155.9349
2019-01-29 11:57,155.9307
2019-01-29 11:58,155.9298
2019-01-29 11:59,155.9304
2019-01-29 12:00,155.9312
2019-01-29 12:01,155.9323
2019-01-29 12:02,155.9328
2019-01-29 12:03,155.9341
2019-01-29 12:04,155.9328
2019-01-29 12:05,155.931
2019-01-29 12:06,155.9288
2019-01-29 12:07,155.927
2019-01-29 12:08,155.9256
2019-01-29 12:09,155.9251
2019-01-29 12:10,155.9236
2019-01-29 12:11,155.9246
2019-01-29 12:12,155.9247
2019-01-29 12:13,155.9271
2019-01-29 12:14,155.9331
2019-01-29 12:15,155.9385
2019-01-29 12:16,155.9446
2019-01-29 12:17,155.9514
2019-01-29 12:18,155.9632
2019-01-29 12:19,155.9735
2019-01-29 12:20,155.9839
2019-01-29 12:21,155.9947
2019-01-29 12:22,156.0071
2019-01-29 12:23,156.0227
2019-01-29 12:24,156.0372
2019-01-29 12:25,156.0522
2019-01-29 12:26,156.067
2019-01-29 12:27,156.0808
2019-01-29 12:28,156.093
2019-01-29 12:29,156.1042
2019-01-29 12:30,156.1149
2019-01-29 12:31,156.1254
2019-01-29 12:32,156.1353
2019-01-29 12:33,156.1436
2019-01-29 12:34,156.1551
2019-01-29 12:35,156.1648
2019-01-29 12:36,156.1751
2019-01-29 12:37,156.1865
2019-01-29 12:38,156.1972
2019-01-29 12:39,156.2103
2019-01-29 12:40,156.2263
2019-01-29 12:41,156.2437
2019-01-29 12:42,156.2613
2019-01-29 12:43,156.2777
2019-01-29 12:44,156.2933
2019-01-29 12:45,156.3078
2019-01-29 12:46,156.3228
2019-01-29 12:47,156.3378
2019-01-29 12:48,156.3513
2019-01-29 12:49,156.3643
2019-01-29 12:50,156.376
2019-01-29 12:51,156.3886
2019-01-29 12:52,156.4026
2019-01-29 12:53,156.4167
2019-01-29 12:54,156.4317
2019-01-29 12:55,156.4467
2019-01-29 12:56,156.4617
2019-01-29 12:57,156.4745
2019-01-29 12:58,156.4864
2019-01-29 12:59,156.497
2019-01-29 13:00,156.506
2019-01-29 13:01,156.5126
2019-01-29 13:02,156.5189
2019-01-29 13:03,156.5232
2019-01-29 13:04,156.5279
2019-01-29 13:05,156.5301
2019-01-29 13:06,156.5329
2019-01-29 13:07,156.5352
2019-01-29 13:08,156.5357
2019-01-29 13:09,156.5348
2019-01-29 13:10,156.5337
2019-01-29 13:11,156.5323
2019-01-29 13:12,156.5297
2019-01-29 13:13,156.5276
2019-01-29 13:14,156.5253
2019-01-29 13:15,156.5227
2019-01-29 13:16,156.5214
2019-01-29 13:17,156.5218
2019-01-29 13:18,156.5191
2019-01-29 13:19,156.516
2019-01-29 13:20,156.5123
2019-01-29 13:21,156.5075
2019-01-29 13:22,156.5025
2019-01-29 13:23,156.5024
2019-01-29 13:24,156.5024
2019-01-29 13:25,156.5027
2019-01-29 13:26,156.5023
2019-01-29 13:27,156.5026
2019-01-29 13:28,156.5015
2019-01-29 13:29,156.4993
2019-01-29 13:30,156.4993
2019-01-29 13:31,156.4992
2019-01-29 13:32,156.5009
2019-01-29 13:33,156.5016
2019-01-29 13:34,156.5001
2019-01-29 13:35,156.4974
2019-01-29 13:36,156.4937
2019-01-29 13:37,156.4906
2019-01-29 13:38,156.4847
2019-01-29 13:39,156.4794
2019-01-29 13:40,156.4743
2019-01-29 13:41,156.4677
2019-01-29 13:42,156.4599
2019-01-29 13:43,156.4517
2019-01-29 13:44,156.4456
2019-01-29 13:45,156.4405
2019-01-29 13:46,156.4366
2019-01-29 13:47,156.4315
2019-01-29 13:48,156.4261
2019-01-29 13:49,156.4206
2019-01-29 13:50,156.4162
2019-01-29 13:51,156.4123
2019-01-29 13:52,156.4099
2019-01-29 13:53,156.4077
2019-01-29 13:54,156.4029
2019-01-29 13:55,156.3964
2019-01-29 13:56,156.39
2019-01-29 13:57,156.3832
2019-01-29 13:58,156.3777
2019-01-29 13:59,156.3717
2019-01-29 14:00,156.3642
2019-01-29 14:01,156.3548
2019-01-29 14:02,156.345
2019-01-29 14:03,156.3351
2019-01-29 14:04,156.3259
2019-01-29 14:05,156.318
2019-01-29 14:06,156.3104
2019-01-29 14:07,156.2995
2019-01-29 14:08,156.288
2019-01-29 14:09,156.2763
2019-01-29 14:10,156.2672
2019-01-29 14:11,156.2565
2019-01-29 14:12,156.245
2019-01-29 14:13,156.2349
2019-01-29 14:14,156.2225
2019-01-29 14:15,156.2098
2019-01-29 14:16,156.1943
2019-01-29 14:17,156.1794
2019-01-29 14:18,156.1629
2019-01-29 14:19,156.1484
2019-01-29 14:20,156.1339
2019-01-29 14:21,156.1203
2019-01-29 14:22,156.1061
2019-01-29 14:23,156.0916
2019-01-29 14:24,156.0766
2019-01-29 14:25,156.0592
2019-01-29 14:26,156.0415
2019-01-29 14:27,156.0256
2019-01-29 14:28,156.0097
2019-01-29 14:29,155.9947
2019-01-29 14:30,155.9796
2019-01-29 14:31,155.9649
2019-01-29 14:32,155.9514
2019-01-29 14:33,155.9388
2019-01-29 14:34,155.9278
2019-01-29 14:35,155.9188
2019-01-29 14:36,155.9078
2019-01-29 14:37,155.8968
2019-01-29 14:38,155.8859
2019-01-29 14:39,155.8744
2019-01-29 14:40,155.8629
2019-01-29 14:41,155.8522
2019-01-29 14:42,155.8422
2019-01-29 14:43,155.8299
2019-01-29 14:44,155.8167
2019-01-29 14:45,155.8039
2019-01-29 14:46,155.7907
2019-01-29 14:47,155.7767
2019-01-29 14:48,155.7642
2019-01-29 14:49,155.7519
2019-01-29 14:50,155.7384
2019-01-29 14:51,155.7237
2019-01-29 14:52,155.708
2019-01-29 14:53,155.692
2019-01-29 14:54,155.6766
2019-01-29 14:55,155.663
2019-01-29 14:56,155.6488
2019-01-29 14:57,155.6334
2019-01-29 14:58,155.6187
2019-01-29 14:59,155.6019
2019-01-29 15:00,155.5838
2019-01-29 15:01,155.5665
2019-01-29 15:02,155.5473
2019-01-29 15:03,155.5261
2019-01-29 15:04,155.5042
2019-01-29 15:05,155.4856
2019-01-29 15:06,155.464
2019-01-29 15:07,155.4437
2019-01-29 15:08,155.4233
2019-01-29 15:09,155.4059
2019-01-29 15:10,155.3875
2019-01-29 15:11,155.3699
2019-01-29 15:12,155.3498
2019-01-29 15:13,155.3298
2019-01-29 15:14,155.3103
2019-01-29 15:15,155.2919
2019-01-29 15:16,155.2758
2019-01-29 15:17,155.2583
2019-01-29 15:18,155.2402
2019-01-29 15:19,155.2224
2019-01-29 15:20,155.2035
2019-01-29 15:21,155.1859
2019-01-29 15:22,155.1663
2019-01-29 15:23,155.1463
2019-01-29 15:24,155.1249
2019-01-29 15:25,155.1019
2019-01-29 15:26,155.0794
2019-01-29 15:27,155.0588
2019-01-29 15:28,155.0392
2019-01-29 15:29,155.0205
2019-01-29 15:30,155.0004
2019-01-29 15:31,154.9832
2019-01-29 15:32,154.9641
2019-01-29 15:33,154.9454
2019-01-29 15:34,154.9285
2019-01-29 15:35,154.9107
2019-01-29 15:36,154.8942
2019-01-29 15:37,154.8768
2019-01-29 15:38,154.8618
2019-01-29 15:39,154.8468
2019-01-29 15:40,154.8338
2019-01-29 15:41,154.8231
2019-01-29 15:42,154.8137
2019-01-29 15:43,154.805
2019-01-29 15:44,154.7961
2019-01-29 15:45,154.7904
2019-01-29 15:46,154.7858
2019-01-29 15:47,154.7797
2019-01-29 15:48,154.7734
2019-01-29 15:49,154.7663
2019-01-29 15:50,154.7594
2019-01-29 15:51,154.7503
2019-01-29 15:52,154.7398
2019-01-29 15:53,154.7258
2019-01-29 15:54,154.713
2019-01-29 15:55,154.7005
2019-01-29 15:56,154.6901
2019-01-29 15:57,154.6785
2019-01-29 15:58,154.6673
2019-01-29 15:59,154.6579
2019-01-29 16:00,154.6514
2019-01-30 09:31,154.7442
2019-01-30 09:32,154.8296
2019-01-30 09:33,154.9203
2019-01-30 09:34,155.0038
2019-01-30 09:35,155.0852
2019-01-30 09:36,155.1731
2019-01-30 09:37,155.2591
2019-01-30 09:38,155.3522
2019-01-30 09:39,155.4432
2019-01-30 09:40,155.5342
2019-01-30 09:41,155.6233
2019-01-30 09:42,155.7053
2019-01-30 09:43,155.7912
2019-01-30 09:44,155.876
2019-01-30 09:45,155.956
2019-01-30 09:46,156.0429
2019-01-30 09:47,156.1317
2019-01-30 09:48,156.2181
2019-01-30 09:49,156.3035
2019-01-30 09:50,156.391
2019-01-30 09:51,156.4769
2019-01-30 09:52,156.5618
2019-01-30 09:53,156.6482
2019-01-30 09:54,156.7329
2019-01-30 09:55,156.8142
2019-01-30 09:56,156.8982
2019-01-30 09:57,156.9776
2019-01-30 09:58,157.0573
2019-01-30 09:59,157.1327
2019-01-30 10:00,157.2081
2019-01-30 10:01,157.2812
2019-01-30 10:02,157.3581
2019-01-30 10:03,157.432
2019-01-30 10:04,157.5055
2019-01-30 10:05,157.5787
2019-01-30 10:06,157.6523
2019-01-30 10:07,157.732
2019-01-30 10:08,157.8089
2019-01-30 10:09,157.8847
2019-01-30 10:10,157.9624
2019-01-30 10:11,158.0401
2019-01-30 10:12,158.1219
2019-01-30 10:13,158.2089
2019-01-30 10:14,158.2959
2019-01-30 10:15,158.3863
2019-01-30 10:16,158.476
2019-01-30 10:17,158.5649
2019-01-30 10:18,158.6533
2019-01-30 10:19,158.7435
2019-01-30 10:20,158.8375
2019-01-30 10:21,158.9306
2019-01-30 10:22,159.0244
2019-01-30 10:23,159.1178
2019-01-30 10:24,159.211
2019-01-30 10:25,159.3049
2019-01-30 10:26,159.4002
2019-01-30 10:27,159.4973
2019-01-30 10:28,159.5945
2019-01-30 10:29,159.6903
2019-01-30 10:30,159.7848
2019-01-30 10:31,159.8803
2019-01-30 10:32,159.976
2019-01-30 10:33,160.0724
2019-01-30 10:34,160.1687
2019-01-30 10:35,160.2623
2019-01-30 10:36,160.3549
2019-01-30 10:37,160.4498
2019-01-30 10:38,160.5423
2019-01-30 10:39,160.6385
2019-01-30 10:40,160.7337
2019-01-30 10:41,160.8301
2019-01-30 10:42,160.9244
2019-01-30 10:43,161.0207
2019-01-30 10:44,161.1167
2019-01-30 10:45,161.2126
2019-01-30 10:46,161.3079
2019-01-30 10:47,161.406
2019-01-30 10:48,161.5045
2019-01-30 10:49,161.6013
2019-01-30 10:50,161.6944
2019-01-30 10:51,161.6876
2019-01-30 10:52,161.6902
2019-01-30 10:53,161.6889
2019-01-30 10:54,161.6939
2019-01-30 10:55,161.7005
2019-01-30 10:56,161.7041
2019-01-30 10:57,161.7117
2019-01-30 10:58,161.71
2019-01-30 10:59,161.7124
2019-01-30 11:00,161.7153
2019-01-30 11:01,161.7195
2019-01-30 11:02,161.734
2019-01-30 11:03,161.7471
2019-01-30 11:04,161.7584
2019-01-30 11:05,161.7755
2019-01-30 11:06,161.7857
2019-01-30 11:07,161.7956
2019-01-30 11:08,161.8065
2019-01-30 11:09,161.8175
2019-01-30 11:10,161.827
2019-01-30 11:11,161.841
2019-01-30 11:12,161.8545
2019-01-30 11:13,161.8689
2019-01-30 11:14,161.8854
2019-01-30 11:15,161.9011
2019-01-30 11:16,161.9172
2019-01-30 11:17,161.9374
2019-01-30 11:18,161.9597
2019-01-30 11:19,161.9856
2019-01-30 11:20,162.011
2019-01-30 11:21,162.0391
2019-01-30 11:22,162.067
2019-01-30 11:23,162.0968
2019-01-30 11:24,162.1288
2019-01-30 11:25,162.1621
2019-01-30 11:26,162.191
2019-01-30 11:27,162.2158
2019-01-30 11:28,162.242
2019-01-30 11:29,162.2685
2019-01-30 11:30,162.2916
2019-01-30 11:31,162.3131
2019-01-30 11:32,162.3315
2019-01-30 11:33,162.3426
2019-01-30 11:34,162.3559
2019-01-30 11:35,162.3669
2019-01-30 11:36,162.3787
2019-01-30 11:37,162.3899
2019-01-30 11:38,162.3984
2019-01-30 11:39,162.4036
2019-01-30 11:40,162.408
2019-01-30 11:41,162.4091
2019-01-30 11:42,162.414
2019-01-30 11:43,162.4188
2019-01-30 11:44,162.4218
2019-01-30 11:45,162.4266
2019-01-30 11:46,162.4304
2019-01-30 11:47,162.4328
2019-01-30 11:48,162.4345
2019-01-30 11:49,162.4352
2019-01-30 11:50,162.4357
2019-01-30 11:51,162.433
2019-01-30 11:52,162.4284
2019-01-30 11:53,162.424
2019-01-30 11:54,162.4214
2019-01-30 11:55,162.4204
2019-01-30 11:56,162.4193
2019-01-30 11:57,162.4153
2019-01-30 11:58,162.4131
2019-01-30 11:59,162.4109
2019-01-30 12:00,162.4122
2019-01-30 12:01,162.4136
2019-01-30 12:02,162.4184
2019-01-30 12:03,162.4227
2019-01-30 12:04,162.424
2019-01-30 12:05,162.4256
2019-01-30 12:06,162.424
2019-01-30 12:07,162.4202
2019-01-30 12:08,162.4167
2019-01-30 12:09,162.4132
2019-01-30 12:10,162.4109
2019-01-30 12:11,162.4104
2019-01-30 12:12,162.4098
2019-01-30 12:13,162.4078
2019-01-30 12:14,162.4073
2019-01-30 12:15,162.4074
2019-01-30 12:16,162.4058
2019-01-30 12:17,162.4018
2019-01-30 12:18,162.4014
2019-01-30 12:19,162.398
2019-01-30 12:20,162.3928
2019-01-30 12:21,162.3907
2019-01-30 12:22,162.3867
2019-01-30 12:23,162.3805
2019-01-30 12:24,162.375
2019-01-30 12:25,162.3662
2019-01-30 12:26,162.3594
2019-01-30 12:27,162.3531
2019-01-30 12:28,162.3481
2019-01-30 12:29,162.3455
2019-01-30 12:30,162.3432
