date,SMA
2019-03-05 11:15,175.2825
2019-03-05 11:16,175.3047
2019-03-05 11:17,175.3339
2019-03-05 11:18,175.3622
2019-03-05 11:19,175.3852
2019-03-05 11:20,175.3997
2019-03-05 11:21,175.4182
2019-03-05 11:22,175.4367
2019-03-05 11:23,175.4487
2019-03-05 11:24,175.4537
2019-03-05 11:25,175.4567
2019-03-05 11:26,175.4692
2019-03-05 11:27,175.4738
2019-03-05 11:28,175.4738
2019-03-05 11:29,175.4702
2019-03-05 11:30,175.4687
2019-03-05 11:31,175.4642
2019-03-05 11:32,175.4598
2019-03-05 11:33,175.4638
2019-03-05 11:34,175.4623
2019-03-05 11:35,175.4673
2019-03-05 11:36,175.4711
2019-03-05 11:37,175.4768
2019-03-05 11:38,175.4851
2019-03-05 11:39,175.5025
2019-03-05 11:40,175.5243
2019-03-05 11:41,175.5405
2019-03-05 11:42,175.559
2019-03-05 11:43,175.5862
2019-03-05 11:44,175.6112
2019-03-05 11:45,175.6337
2019-03-05 11:46,175.6462
2019-03-05 11:47,175.6636
2019-03-05 11:48,175.6831
2019-03-05 11:49,175.7054
2019-03-05 11:50,175.7159
2019-03-05 11:51,175.7261
2019-03-05 11:52,175.7326
2019-03-05 11:53,175.7261
2019-03-05 11:54,175.7186
2019-03-05 11:55,175.7086
2019-03-05 11:56,175.6996
2019-03-05 11:57,175.6866
2019-03-05 11:58,175.6696
2019-03-05 11:59,175.6502
2019-03-05 12:00,175.6325
2019-03-05 12:01,175.6143
2019-03-05 12:02,175.5938
2019-03-05 12:03,175.5693
2019-03-05 12:04,175.5438
2019-03-05 12:05,175.5218
2019-03-05 12:06,175.5044
2019-03-05 12:07,175.4867
2019-03-05 12:08,175.4692
2019-03-05 12:09,175.449
2019-03-05 12:10,175.4325
2019-03-05 12:11,175.4175
2019-03-05 12:12,175.4085
2019-03-05 12:13,175.409
2019-03-05 12:14,175.4132
2019-03-05 12:15,175.4142
2019-03-05 12:16,175.4127
2019-03-05 12:17,175.4102
2019-03-05 12:18,175.4022
2019-03-05 12:19,175.3887
2019-03-05 12:20,175.3707
2019-03-05 12:21,175.3542
2019-03-05 12:22,175.3401
2019-03-05 12:23,175.3266
2019-03-05 12:24,175.3146
2019-03-05 12:25,175.3021
2019-03-05 12:26,175.295
2019-03-05 12:27,175.2882
2019-03-05 12:28,175.2862
2019-03-05 12:29,175.2832
2019-03-05 12:30,175.2777
2019-03-05 12:31,175.2752
2019-03-05 12:32,175.2707
2019-03-05 12:33,175.2657
2019-03-05 12:34,175.257
2019-03-05 12:35,175.2501
2019-03-05 12:36,175.2366
2019-03-05 12:37,175.2261
2019-03-05 12:38,175.2209
2019-03-05 12:39,175.2189
2019-03-05 12:40,175.2194
2019-03-05 12:41,175.2219
2019-03-05 12:42,175.2229
2019-03-05 12:43,175.2259
2019-03-05 12:44,175.2254
2019-03-05 12:45,175.2261
2019-03-05 12:46,175.2211
2019-03-05 12:47,175.2181
2019-03-05 12:48,175.2086
2019-03-05 12:49,175.2021
2019-03-05 12:50,175.2011
2019-03-05 12:51,175.1976
2019-03-05 12:52,175.1941
2019-03-05 12:53,175.1926
2019-03-05 12:54,175.1956
2019-03-05 12:55,175.2005
2019-03-05 12:56,175.2113
2019-03-05 12:57,175.2178
2019-03-05 12:58,175.227
2019-03-05 12:59,175.2345
2019-03-05 13:00,175.239
2019-03-05 13:01,175.2395
2019-03-05 13:02,175.241
2019-03-05 13:03,175.246
2019-03-05 13:04,175.2531
2019-03-05 13:05,175.2603
2019-03-05 13:06,175.2693
2019-03-05 13:07,175.2748
2019-03-05 13:08,175.2805
2019-03-05 13:09,175.2865
2019-03-05 13:10,175.2915
2019-03-05 13:11,175.296
2019-03-05 13:12,175.298
2019-03-05 13:13,175.304
2019-03-05 13:14,175.3095
2019-03-05 13:15,175.3105
