date,SlowD,SlowK
2019-01-31 13:44,66.0473,76.6794
2019-01-31 13:46,68.0258,66.6667
2019-01-31 13:47,68.906,63.372
2019-01-31 13:48,64.4702,63.372
2019-01-31 13:49,73.1687,92.7621
2019-01-31 13:50,82.1271,90.2472
2019-01-31 13:51,91.0855,90.2472
2019-01-31 13:52,91.5616,94.1903
2019-01-31 13:53,94.8125,100.0
2019-01-31 13:54,95.7731,93.1289
2019-01-31 13:55,95.4192,93.1289
2019-01-31 13:56,93.1289,93.1289
2019-01-31 13:57,89.3185,81.6978
2019-01-31 13:59,84.0447,77.3074
2019-01-31 14:00,73.7195,62.1534
2019-01-31 14:01,73.3055,80.4556
2019-01-31 14:02,75.8183,84.846
2019-01-31 14:03,88.4339,100.0
2019-01-31 14:04,94.9487,100.0
2019-01-31 14:05,98.862,96.5859
2019-01-31 14:06,95.8446,90.948
2019-01-31 14:07,90.5053,83.9821
2019-01-31 14:08,81.9642,70.9625
2019-01-31 14:09,66.0705,43.267
2019-01-31 14:10,44.0103,17.8014
2019-01-31 14:11,22.025,5.0065
2019-01-31 14:12,20.3826,38.3399
2019-01-31 14:13,36.0189,64.7103
2019-01-31 14:14,65.663,93.9389
2019-01-31 14:15,82.9063,90.0695
2019-01-31 14:16,93.3797,96.1306
2019-01-31 14:17,94.1103,96.1306
2019-01-31 14:18,90.1529,78.1974
2019-01-31 14:19,73.064,44.864
2019-01-31 14:20,45.4274,13.2208
2019-01-31 14:22,26.374,21.0371
2019-01-31 14:23,29.5428,54.3704
2019-01-31 14:24,53.807,86.0136
2019-01-31 14:25,78.0566,93.7859
2019-01-31 14:26,81.2444,63.9335
2019-01-31 14:27,62.7732,30.6002
2019-01-31 14:28,32.6716,3.481
2019-01-31 14:29,15.2932,11.7984
2019-01-31 14:31,12.6566,22.6904
2019-01-31 14:32,30.1709,56.0238
2019-01-31 14:33,52.091,77.5587
2019-01-31 14:34,66.7497,66.6667
2019-01-31 14:35,59.3235,33.7453
2019-01-31 14:36,35.48,6.0282
2019-01-31 14:37,21.1246,23.6003
2019-01-31 14:38,24.141,42.7946
2019-01-31 14:39,45.6356,70.5117
2019-01-31 14:40,65.1817,82.2388
2019-01-31 14:41,82.9055,95.9659
2019-01-31 14:43,80.2791,62.6326
2019-01-31 14:44,63.9773,33.3333
2019-01-31 14:45,39.0307,21.1262
2019-01-31 14:46,29.4093,33.7683
2019-01-31 14:47,29.5543,33.7683
2019-01-31 14:48,33.8141,33.9057
2019-01-31 14:49,38.8526,48.8837
2019-01-31 14:50,52.1178,73.5638
2019-01-31 14:51,62.5064,65.0716
2019-01-31 14:52,69.8068,70.7848
2019-01-31 14:53,64.358,57.2176
2019-01-31 14:54,63.2452,61.7332
2019-01-31 14:55,59.4058,59.2665
2019-01-31 14:56,67.3389,81.0171
2019-01-31 14:57,79.1156,97.0633
2019-01-31 14:58,89.5528,90.5778
2019-01-31 14:59,85.3463,68.3978
2019-01-31 15:00,73.2264,60.7035
2019-01-31 15:01,55.1412,36.3224
2019-01-31 15:02,40.8883,25.639
2019-01-31 15:03,20.6538,-0.0
2019-01-31 15:04,8.5463,-0.0
2019-01-31 15:05,-0.0,-0.0
2019-01-31 15:06,-0.0,-0.0
2019-01-31 15:07,-0.0,-0.0
2019-01-31 15:08,6.8743,20.6229
2019-01-31 15:09,23.2234,49.0473
2019-01-31 15:10,44.5963,64.1187
2019-01-31 15:11,52.2206,43.4958
2019-01-31 15:12,40.8953,15.0714
2019-01-31 15:13,20.9491,4.2801
2019-01-31 15:14,11.3029,14.557
2019-01-31 15:15,16.1124,29.5002
2019-01-31 15:16,29.606,44.7608
2019-01-31 15:17,41.7528,50.9975
2019-01-31 15:19,53.3394,64.2599
2019-01-31 15:20,63.2347,74.4468
2019-01-31 15:21,76.6577,91.2665
2019-01-31 15:22,85.5948,91.0709
2019-01-31 15:23,86.426,76.9406
2019-01-31 15:24,71.2136,45.6293
2019-01-31 15:25,57.8409,50.9527
2019-01-31 15:26,55.0902,68.6887
2019-01-31 15:27,72.7861,98.7167
2019-01-31 15:28,85.8184,90.0498
2019-01-31 15:29,91.9717,87.1485
2019-01-31 15:30,77.4322,55.0984
2019-01-31 15:31,68.6708,63.7654
2019-01-31 15:32,61.8435,66.6667
2019-01-31 15:33,74.5802,93.3084
2019-01-31 15:34,83.6977,91.1179
2019-01-31 15:35,90.2156,86.2204
2019-01-31 15:36,87.6305,85.5531
2019-01-31 15:37,76.8618,58.8119
2019-01-31 15:38,58.247,30.3761
2019-01-31 15:39,35.4534,17.1723
2019-01-31 15:40,30.3844,43.6047
2019-01-31 15:41,44.2028,71.8315
2019-01-31 15:42,68.465,89.9589
2019-01-31 15:43,73.6384,59.1247
2019-01-31 15:44,62.7714,39.2305
2019-01-31 15:45,38.7159,17.7924
2019-01-31 15:46,29.5006,31.4788
2019-01-31 15:47,33.6757,51.7558
2019-01-31 15:48,52.9547,75.6294
2019-01-31 15:49,67.1893,74.1827
2019-01-31 15:50,66.5166,49.7377
2019-01-31 15:51,47.7918,19.455
2019-01-31 15:52,35.7078,37.9307
2019-01-31 15:53,38.0516,56.769
2019-01-31 15:54,60.5378,86.9138
2019-01-31 15:55,76.6531,86.2766
2019-01-31 15:56,88.3095,91.738
2019-01-31 15:57,89.8523,91.5422
2019-01-31 15:58,88.5374,82.3321
2019-01-31 15:59,76.0867,54.3859
2019-01-31 16:00,58.5582,38.9567
2019-02-01 09:31,37.1438,18.0886
2019-02-01 09:32,25.4824,19.4018
2019-02-01 09:33,13.1073,1.8314
2019-02-01 09:34,8.9956,5.7538
2019-02-01 09:35,9.1662,19.9136
2019-02-01 09:36,25.1692,49.8404
2019-02-01 09:37,49.6684,79.2513
2019-02-01 09:38,74.4258,94.1858
2019-02-01 09:39,88.0334,90.6632
2019-02-01 09:40,89.254,82.9131
2019-02-01 09:41,86.299,85.3208
2019-02-01 09:42,86.2785,90.6015
2019-02-01 09:43,90.4453,95.4135
2019-02-01 09:44,93.288,93.8489
2019-02-01 09:45,94.92,95.4974
2019-02-01 09:46,95.9273,98.4354
2019-02-01 09:47,96.7003,96.168
2019-02-01 09:48,87.5172,67.9483
2019-02-01 09:49,67.694,38.9657
2019-02-01 09:50,38.7928,9.4644
2019-02-01 09:51,18.389,6.7368
2019-02-01 09:52,7.7748,7.1233
2019-02-01 09:53,7.4233,8.4098
2019-02-01 09:54,9.7359,13.6745
2019-02-01 09:55,15.6326,24.8134
2019-02-01 09:57,23.2483,31.257
2019-02-01 09:58,27.7804,27.2707
2019-02-01 09:59,23.3074,11.3945
2019-02-01 10:00,14.6493,5.2828
2019-02-01 10:01,14.8151,27.7679
2019-02-01 10:02,26.2021,45.5557
2019-02-01 10:03,47.3246,68.6503
2019-02-01 10:04,63.3467,75.8342
2019-02-01 10:05,78.6214,91.3797
2019-02-01 10:06,89.0713,100.0
2019-02-01 10:07,97.1266,100.0
2019-02-01 10:08,99.7275,99.1826
2019-02-01 10:09,98.0476,94.9601
2019-02-01 10:10,91.8708,81.4698
2019-02-01 10:11,77.0679,54.7737
2019-02-01 10:12,65.0799,58.9962
2019-02-01 10:13,60.6568,68.2004
2019-02-01 10:14,71.658,87.7773
2019-02-01 10:15,80.299,84.9193
2019-02-01 10:16,82.6493,75.2513
2019-02-01 10:17,81.1195,83.1879
2019-02-01 10:18,81.495,86.0459
2019-02-01 10:19,83.4501,81.1165
2019-02-01 10:20,79.7579,72.1112
2019-02-01 10:21,74.8083,71.1971
2019-02-01 10:22,67.5818,59.4372
2019-02-01 10:23,66.3589,68.4425
2019-02-01 10:24,65.7454,69.3566
2019-02-01 10:25,79.2664,100.0
2019-02-01 10:26,86.4101,89.8735
2019-02-01 10:27,91.0012,83.13
2019-02-01 10:28,77.6238,59.8679
2019-02-01 10:29,63.0117,46.0371
2019-02-01 10:30,41.7841,19.4473
2019-02-01 10:31,24.9535,9.3761
2019-02-01 10:32,9.6078,-0.0
2019-02-01 10:33,3.1254,-0.0
2019-02-01 10:34,2.5126,7.5378
2019-02-01 10:35,6.7489,12.709
2019-02-01 10:36,12.9942,18.7359
2019-02-01 10:37,14.992,13.5311
2019-02-01 10:38,18.8609,24.3156
2019-02-01 10:39,23.1438,31.5848
2019-02-01 10:40,39.4952,62.5852
2019-02-01 10:41,58.0442,79.9628
2019-02-01 10:42,79.6146,96.2959
2019-02-01 10:43,86.5078,83.2647
2019-02-01 10:44,81.5153,64.9853
2019-02-01 10:45,61.202,35.3561
2019-02-01 10:46,38.5131,15.1978
2019-02-01 10:47,16.8992,0.1438
2019-02-01 10:48,6.1334,3.0587
2019-02-01 10:49,6.8958,17.485
2019-02-01 10:50,23.7873,50.8184
2019-02-01 10:51,46.0981,69.9909
2019-02-01 10:52,58.7433,55.4207
2019-02-01 10:53,49.1902,22.1589
2019-02-01 10:54,25.9535,0.2809
2019-02-01 10:55,7.5736,0.2809
2019-02-01 10:56,1.6033,4.248
2019-02-01 10:57,2.8558,4.0386
2019-02-01 10:58,4.129,4.1003
2019-02-01 10:59,13.8447,33.3951
2019-02-01 11:00,27.801,45.9074
2019-02-01 11:01,48.4528,66.0558
2019-02-01 11:02,50.1966,38.6266
2019-02-01 11:03,53.5296,55.9064
2019-02-01 11:04,54.5209,69.0296
2019-02-01 11:05,71.0205,88.1254
2019-02-01 11:08,82.9406,91.6667
2019-02-01 11:09,90.4863,91.6667
2019-02-01 11:10,94.4444,100.0
2019-02-01 11:11,97.2222,100.0
2019-02-01 11:12,94.1835,82.5506
2019-02-01 11:13,80.43,58.7394
2019-02-01 11:14,55.5654,25.4061
2019-02-01 11:15,35.8246,23.3284
2019-02-01 11:16,20.8469,13.8062
2019-02-01 11:17,17.8821,16.5116
2019-02-01 11:18,12.1583,6.157
2019-02-01 11:19,10.3854,8.4876
2019-02-01 11:20,6.8089,5.7822
2019-02-01 11:21,9.4296,14.0189
2019-02-01 11:22,21.3499,44.2486
2019-02-01 11:23,45.2832,77.582
2019-02-01 11:24,73.4441,98.5016
2019-02-01 11:25,87.789,87.2833
2019-02-01 11:26,79.9116,53.95
2019-02-01 11:27,54.1917,21.342
2019-02-01 11:28,27.2464,6.4473
2019-02-01 11:29,11.4122,6.4473
2019-02-01 11:30,6.4473,6.4473
2019-02-01 11:31,4.2982,-0.0
2019-02-01 11:32,3.2601,3.333
2019-02-01 11:33,3.9412,8.4907
2019-02-01 11:34,17.8826,41.824
2019-02-01 11:35,40.713,71.8244
2019-02-01 11:36,71.2161,100.0
2019-02-01 11:37,90.6081,100.0
2019-02-01 11:38,96.9613,90.8839
2019-02-01 11:39,93.9226,90.8839
2019-02-01 11:40,83.8135,69.6729
2019-02-01 11:41,79.7819,78.789
2019-02-01 11:42,71.6557,66.5053
2019-02-01 11:44,76.8725,85.3231
2019-02-01 11:45,79.0505,85.3231
2019-02-01 11:46,86.0581,87.5282
2019-02-01 11:47,84.7924,81.526
2019-02-01 11:48,72.4156,48.1927
2019-02-01 11:49,56.2174,38.9334
2019-02-01 11:50,41.1421,36.3003
2019-02-01 11:51,45.8662,62.365
2019-02-01 11:52,53.1884,60.9
2019-02-01 11:53,53.9534,38.5952
2019-02-01 11:54,48.1944,45.088
2019-02-01 11:56,49.858,65.8907
2019-02-01 11:57,70.0676,99.224
2019-02-01 11:58,82.8157,83.3324
2019-02-01 11:59,79.6669,56.4443
2019-02-01 12:00,55.333,26.2224
2019-02-01 12:01,32.05,13.4833
2019-02-01 12:02,15.5813,7.038
2019-02-01 12:03,10.897,12.1698
2019-02-01 12:04,13.329,20.7791
2019-02-01 12:05,19.0478,24.1945
2019-02-01 12:06,22.6888,23.0928
2019-02-01 12:07,30.3925,43.8902
2019-02-01 12:08,41.7832,58.3667
2019-02-01 12:09,54.8368,62.2535
2019-02-01 12:10,51.1543,32.8427
2019-02-01 12:11,40.2767,25.7338
2019-02-01 12:12,26.3612,20.5071
2019-02-01 12:13,20.9419,16.5847
2019-02-01 12:14,24.1283,35.2931
2019-02-01 12:15,32.3638,45.2138
2019-02-01 12:16,44.4161,52.7415
2019-02-01 12:17,40.8503,24.5955
2019-02-01 12:18,32.5006,20.1647
2019-02-01 12:19,19.1324,12.637
2019-02-01 12:20,14.6978,11.2916
2019-02-01 12:21,8.5581,1.7458
2019-02-01 12:22,5.5743,3.6856
2019-02-01 12:23,3.039,3.6856
2019-02-01 12:24,3.1036,1.9398
2019-02-01 12:25,1.8751,-0.0
2019-02-01 12:26,3.1467,7.5005
2019-02-01 12:27,5.6424,9.4268
2019-02-01 12:28,14.4456,26.4095
2019-02-01 12:29,25.1668,39.664
2019-02-01 12:30,45.0796,69.1653
2019-02-01 12:31,57.7203,64.3317
2019-02-01 12:32,59.0246,43.5768
2019-02-01 12:33,45.8926,29.7691
2019-02-01 12:34,30.322,17.6199
2019-02-01 12:35,21.6697,17.6199
2019-02-01 12:36,15.436,11.0682
2019-02-01 12:37,15.7614,18.596
2019-02-01 12:38,16.9415,21.1604
2019-02-01 12:39,19.394,18.4255
2019-02-01 12:40,16.8279,10.8978
2019-02-01 12:41,13.104,9.9888
2019-02-01 12:42,12.1247,15.4876
2019-02-01 12:43,22.3772,41.6554
2019-02-01 12:44,43.4921,73.3333
2019-02-01 12:45,68.1695,89.5197
2019-02-01 12:46,81.6784,82.1821
2019-02-01 12:47,76.3674,57.4004
2019-02-01 12:48,63.3233,50.3874
2019-02-01 12:49,57.5595,64.8905
2019-02-01 12:50,67.4242,86.9946
2019-02-01 12:51,78.1089,82.4414
2019-02-01 12:52,72.848,49.1081
2019-02-01 12:53,55.1233,33.8205
2019-02-01 12:54,34.4037,20.2824
2019-02-01 12:55,30.3948,37.0815
2019-02-01 12:56,37.4702,55.0467
2019-02-01 12:57,57.7369,81.0825
2019-02-01 12:58,77.9153,97.6167
2019-02-01 12:59,90.676,93.3287
2019-02-01 13:00,87.3303,71.0456
2019-02-01 13:01,68.4744,41.0488
2019-02-01 13:02,52.4771,45.3368
2019-02-01 13:03,52.1296,70.0032
2019-02-01 13:04,67.8176,88.1128
2019-02-01 13:05,73.6407,62.8062
2019-02-01 13:06,60.1307,29.4729
2019-02-01 13:07,36.6974,17.813
2019-02-01 13:08,29.5161,41.2625
2019-02-01 13:09,42.7306,69.1165
2019-02-01 13:10,65.8544,87.1842
2019-02-01 13:11,70.6695,55.7079
2019-02-01 13:12,56.9153,27.854
2019-02-01 13:13,27.854,-0.0
2019-02-01 13:14,10.3261,3.1244
2019-02-01 13:15,6.4746,16.2994
2019-02-01 13:16,15.1422,26.0028
2019-02-01 13:17,21.7268,22.8783
2019-02-01 13:19,19.5281,9.7033
2019-02-01 13:20,12.2918,4.2938
2019-02-01 13:21,6.9363,6.8119
2019-02-01 13:22,5.9725,6.8119
2019-02-01 13:23,5.3806,2.518
2019-02-01 13:24,5.2932,6.5497
2019-02-01 13:25,6.9371,11.7437
2019-02-01 13:26,17.2715,33.521
2019-02-01 13:28,35.1898,60.3047
2019-02-01 13:29,60.078,86.4082
2019-02-01 13:30,77.4028,85.4956
2019-02-01 13:31,76.6882,58.1608
2019-02-01 13:32,66.5015,55.8482
2019-02-01 13:33,60.7752,68.3167
2019-02-01 13:34,73.2721,95.6516
2019-02-01 13:35,87.7988,99.428
2019-02-01 13:36,94.4655,88.3169
2019-02-01 13:37,92.0206,88.3169
2019-02-01 13:38,77.9066,57.086
2019-02-01 13:39,63.961,46.48
2019-02-01 13:40,48.0768,40.6644
2019-02-01 13:41,42.0928,39.134
2019-02-01 13:42,35.7721,27.5177
2019-02-01 13:43,22.2172,-0.0
2019-02-01 13:44,9.1726,-0.0
2019-02-01 13:45,-0.0,-0.0
2019-02-01 13:46,0.5313,1.594
2019-02-01 13:47,1.0626,1.594
2019-02-01 13:48,8.2354,21.5182
2019-02-01 13:49,25.4566,53.2576
2019-02-01 13:50,52.995,84.2093
2019-02-01 13:51,77.9418,96.3584
2019-02-01 13:52,92.3087,96.3584
2019-02-01 13:53,92.7084,85.4085
2019-02-01 13:54,85.0638,73.4246
2019-02-01 13:55,66.822,41.6329
2019-02-01 13:56,51.8136,40.3832
2019-02-01 13:57,38.794,34.3658
2019-02-01 13:58,46.739,65.468
2019-02-01 13:59,57.8776,73.7991
2019-02-01 14:00,76.2577,89.5059
2019-02-01 14:01,80.3685,77.8005
2019-02-01 14:02,72.6745,50.7173
2019-02-01 14:03,50.7625,23.7696
2019-02-01 14:04,28.7553,11.779
2019-02-01 14:05,15.7759,11.779
2019-02-01 14:06,15.2932,22.3216
2019-02-01 14:07,22.7212,34.063
2019-02-01 14:08,32.6774,41.6478
2019-02-01 14:09,36.3189,33.246
2019-02-01 14:10,40.0973,45.3982
2019-02-01 14:11,46.0831,59.6052
2019-02-01 14:12,64.3233,87.9666
2019-02-01 14:13,76.1452,80.8637
2019-02-01 14:14,82.7616,79.4545
2019-02-01 14:16,72.7085,57.8072
2019-02-01 14:17,61.5633,47.4283
2019-02-01 14:18,48.4471,40.1058
2019-02-01 14:19,40.1775,32.9984
2019-02-01 14:20,30.9476,19.7387
2019-02-01 14:21,26.6366,27.1727
2019-02-01 14:22,34.1111,55.4219
2019-02-01 14:23,52.9123,76.1421
2019-02-01 14:24,73.5151,88.9812
2019-02-01 14:25,75.8615,62.4611
2019-02-01 14:26,68.2129,53.1963
2019-02-01 14:27,46.1202,22.7033
2019-02-01 14:28,33.29,23.9706
2019-02-01 14:29,21.539,17.9431
2019-02-01 14:31,28.195,42.6714
2019-02-01 14:32,40.1062,59.7041
2019-02-01 14:33,62.6284,85.5097
2019-02-01 14:34,78.8294,91.2744
2019-02-01 14:35,87.3466,85.2556
2019-02-01 14:36,76.1508,51.9223
2019-02-01 14:37,62.4851,50.2775
2019-02-01 14:38,47.7594,41.0785
2019-02-01 14:39,46.5321,48.2401
2019-02-01 14:40,37.6773,23.7131
2019-02-01 14:41,36.1475,36.4893
2019-02-01 14:42,34.4918,43.273
2019-02-01 14:43,46.351,59.2906
2019-02-01 14:45,53.3965,57.6259
2019-02-01 14:46,53.5324,43.6807
2019-02-01 14:47,49.0056,45.7101
2019-02-01 14:48,38.1998,25.2086
2019-02-01 14:49,40.1069,49.4019
2019-02-01 14:50,42.5716,53.1043
2019-02-01 14:51,57.5485,70.1394
2019-02-01 14:52,57.5073,49.2781
2019-02-01 14:53,53.262,40.3685
2019-02-01 14:54,38.8173,26.8053
2019-02-01 14:55,30.2157,23.4734
2019-02-01 14:56,17.9169,3.472
2019-02-01 14:57,12.6054,10.8708
2019-02-01 14:58,19.5157,44.2041
2019-02-01 14:59,37.856,58.4932
2019-02-01 15:00,50.4244,48.5757
2019-02-01 15:01,47.5618,35.6166
2019-02-01 15:02,35.1733,21.3275
2019-02-01 15:03,25.7727,20.3741
2019-02-01 15:04,24.9057,33.0156
2019-02-01 15:05,39.9129,66.3489
2019-02-01 15:06,65.5094,97.1636
2019-02-01 15:07,86.998,97.4814
2019-02-01 15:08,97.3754,97.4814
2019-02-01 15:09,96.7944,95.4205
2019-02-01 15:10,96.1074,95.4205
2019-02-01 15:11,88.1075,73.4815
2019-02-01 15:12,80.3577,72.1711
2019-02-01 15:13,70.6446,66.2811
2019-02-01 15:14,72.9241,80.3199
2019-02-01 15:15,77.6037,86.2099
2019-02-01 15:16,86.2099,92.0999
2019-02-01 15:17,92.7699,100.0
2019-02-01 15:18,96.0597,96.0793
2019-02-01 15:19,92.7458,82.1581
2019-02-01 15:20,75.6874,48.8247
2019-02-01 15:21,51.2428,22.7455
2019-02-01 15:22,24.9678,3.3333
2019-02-01 15:23,12.2599,10.7008
2019-02-01 15:24,10.2381,16.6803
2019-02-01 15:25,25.7982,50.0137
2019-02-01 15:26,40.0878,53.5694
2019-02-01 15:27,51.213,50.056
2019-02-01 15:28,41.0518,19.5302
2019-02-01 15:29,28.5848,16.1682
2019-02-01 15:30,19.6378,23.2151
2019-02-01 15:31,31.0415,53.741
2019-02-01 15:32,48.1566,67.5136
2019-02-01 15:33,69.7517,88.0005
2019-02-01 15:34,81.1715,88.0005
2019-02-01 15:35,91.794,99.3811
2019-02-01 15:36,93.5725,93.336
2019-02-01 15:37,93.5362,87.8915
2019-02-01 15:38,88.2456,83.5092
2019-02-01 15:39,80.7685,70.9048
2019-02-01 15:40,66.3732,44.7057
2019-02-01 15:41,48.0684,28.5946
2019-02-01 15:42,36.103,35.0087
2019-02-01 15:43,33.2153,36.0426
2019-02-01 15:44,32.2634,25.7389
2019-02-01 15:45,23.6025,9.0259
2019-02-01 15:46,17.0513,16.389
2019-02-01 15:47,20.7094,36.7132
2019-02-01 15:48,28.4768,32.3283
2019-02-01 15:49,31.1438,24.39
2019-02-01 15:50,20.5776,5.0144
2019-02-01 15:51,11.5926,5.3732
2019-02-01 15:52,4.5375,3.2248
2019-02-01 15:53,3.5368,2.0125
2019-02-01 15:54,2.5005,2.2643
2019-02-01 15:55,3.1556,5.1901
2019-02-01 15:56,5.0481,7.6899
2019-02-01 15:57,7.7962,10.5086
2019-02-01 15:58,10.0089,11.8283
2019-02-01 15:59,10.2834,8.5132
2019-02-01 16:00,9.7815,9.0029
