date,SlowK,SlowD
2019-01-24 12:31,34.3446,51.9992
2019-01-24 12:32,20.343,35.0509
2019-01-24 12:33,9.1293,21.2723
2019-01-24 12:34,10.8787,13.4503
2019-01-24 12:35,22.8737,14.2939
2019-01-24 12:36,22.3785,18.7103
2019-01-24 12:37,16.2909,20.5144
2019-01-24 12:38,12.7765,17.1487
2019-01-24 12:39,26.8628,18.6434
2019-01-24 12:40,50.5034,30.0476
2019-01-24 12:41,73.5995,50.3219
2019-01-24 12:42,91.1132,71.7387
2019-01-24 12:43,92.9857,85.8994
2019-01-24 12:44,76.3173,86.8054
2019-01-24 12:45,51.3832,73.562
2019-01-24 12:46,49.7451,59.1485
2019-01-24 12:47,37.5191,46.2158
2019-01-24 12:48,46.3965,44.5536
2019-01-24 12:49,46.2989,43.4048
2019-01-24 12:50,62.913,51.8695
2019-01-24 12:51,56.1401,55.1173
2019-01-24 12:52,36.8277,51.9603
2019-01-24 12:53,17.9255,36.9644
2019-01-24 12:54,14.9025,23.2186
2019-01-24 12:55,15.2633,16.0304
2019-01-24 12:56,22.9169,17.6942
2019-01-24 12:57,45.1278,27.7693
2019-01-24 12:58,68.9852,45.6766
2019-01-24 12:59,70.2945,61.4692
2019-01-24 13:00,71.9652,70.415
2019-01-24 13:01,64.8561,69.0386
2019-01-24 13:02,84.5114,73.7776
2019-01-24 13:03,86.4733,78.6136
2019-01-24 13:04,62.3601,77.7816
2019-01-24 13:05,41.8465,63.56
2019-01-24 13:06,22.7554,42.3206
2019-01-24 13:07,37.339,33.9803
2019-01-24 13:08,45.4751,35.1898
2019-01-24 13:09,47.5566,43.4569
2019-01-24 13:10,40.3517,44.4612
2019-01-24 13:11,29.4596,39.1227
2019-01-24 13:12,19.878,29.8964
2019-01-24 13:13,27.7374,25.6917
2019-01-24 13:14,50.6301,32.7485
2019-01-24 13:15,78.9638,52.4437
2019-01-24 13:16,92.2968,73.9636
2019-01-24 13:17,90.4758,87.2454
2019-01-24 13:18,90.4758,91.0828
2019-01-24 13:19,95.2379,92.0631
2019-01-24 13:20,96.9377,94.2171
2019-01-24 13:21,88.4106,93.5287
2019-01-24 13:22,87.7699,91.0394
2019-01-24 13:23,90.8323,89.0043
2019-01-24 13:24,96.9089,91.837
2019-01-24 13:25,92.648,93.4631
2019-01-24 13:26,83.9301,91.1623
2019-01-24 13:27,76.3808,84.3196
2019-01-24 13:28,62.4435,74.2515
2019-01-24 13:29,46.1621,61.6621
2019-01-24 13:30,33.4341,47.3466
2019-01-24 13:31,45.2566,41.6176
2019-01-24 13:32,38.676,39.1222
2019-01-24 13:33,52.6314,45.5213
2019-01-24 13:34,52.6288,47.9787
2019-01-24 13:35,78.0597,61.1066
2019-01-24 13:36,86.8321,72.5068
2019-01-24 13:37,93.851,86.2476
2019-01-24 13:38,84.1527,88.2786
2019-01-24 13:39,69.3277,82.4438
2019-01-24 13:40,37.943,63.8078
2019-01-24 13:41,35.9751,47.7486
2019-01-24 13:42,24.1877,32.7019
2019-01-24 13:43,39.8856,33.3495
2019-01-24 13:44,25.7556,29.943
2019-01-24 13:45,21.8111,29.1508
2019-01-24 13:46,26.3876,24.6514
2019-01-24 13:47,49.4011,32.5333
2019-01-24 13:48,54.7421,43.5103
2019-01-24 13:49,35.0856,46.4096
2019-01-24 13:50,14.5297,34.7858
2019-01-24 13:51,23.9571,24.5241
2019-01-24 13:52,54.7239,31.0702
2019-01-24 13:53,83.0215,53.9008
2019-01-24 13:54,88.0963,75.2806
2019-01-24 13:55,79.7629,83.6269
2019-01-24 13:56,68.256,78.7051
2019-01-24 13:57,66.6914,71.5701
2019-01-24 13:58,73.6649,69.5374
2019-01-24 13:59,77.5558,72.6374
2019-01-24 14:00,78.1935,76.4714
2019-01-24 14:01,60.0128,71.9207
2019-01-24 14:02,42.1525,60.1196
2019-01-24 14:03,29.7942,43.9865
2019-01-24 14:04,19.1677,30.3715
2019-01-24 14:05,28.3957,25.7859
2019-01-24 14:06,49.5328,32.3654
2019-01-24 14:07,74.3092,50.7459
2019-01-24 14:08,86.0662,69.9694
2019-01-24 14:09,81.7207,80.6987
2019-01-24 14:10,73.7786,80.5218
2019-01-24 14:11,53.0669,69.5221
2019-01-24 14:12,40.5768,55.8075
2019-01-24 14:13,30.5759,41.4065
2019-01-24 14:14,29.5177,33.5568
2019-01-24 14:15,15.8819,25.3252
2019-01-24 14:16,10.6531,18.6842
2019-01-24 14:17,8.1041,11.5464
2019-01-24 14:18,11.2193,9.9922
2019-01-24 14:19,8.5322,9.2852
2019-01-24 14:20,10.2114,9.9877
2019-01-24 14:21,28.764,15.8359
2019-01-24 14:22,60.0136,32.9963
2019-01-24 14:23,61.458,50.0785
2019-01-24 14:24,56.4553,59.3089
2019-01-24 14:25,29.3721,49.0951
2019-01-24 14:26,37.498,41.1085
2019-01-24 14:27,54.1663,40.3455
2019-01-24 14:28,69.3439,53.6694
2019-01-24 14:29,66.2987,63.2696
2019-01-24 14:30,63.7322,66.4582
2019-01-24 14:31,48.7095,59.5801
2019-01-24 14:32,41.9784,51.4734
2019-01-24 14:33,39.782,43.49
2019-01-24 14:34,54.8047,45.5217
2019-01-24 14:35,82.3219,58.9696
2019-01-24 14:36,70.4182,69.1816
2019-01-24 14:37,58.9902,70.5768
2019-01-24 14:38,51.3973,60.2686
2019-01-24 14:39,60.862,57.0832
2019-01-24 14:40,80.9985,64.4193
2019-01-24 14:41,76.3575,72.7393
2019-01-24 14:42,62.7823,73.3794
2019-01-24 14:43,32.6461,57.262
2019-01-24 14:44,21.1037,38.8441
2019-01-24 14:45,20.9287,24.8929
2019-01-24 14:46,52.5952,31.5426
2019-01-24 14:47,57.1537,43.5592
2019-01-24 14:48,46.3158,52.0216
2019-01-24 14:49,14.6494,39.373
2019-01-24 14:50,15.6281,25.5311
2019-01-24 14:51,43.7209,24.6661
2019-01-24 14:52,61.1129,40.154
2019-01-24 14:53,64.42,56.418
2019-01-24 14:54,52.2835,59.2722
2019-01-24 14:55,68.2249,61.6428
2019-01-24 14:56,63.4769,61.3284
2019-01-24 14:57,51.725,61.1423
2019-01-24 14:58,26.4387,47.2135
2019-01-24 14:59,25.2898,34.4845
2019-01-24 15:00,37.9339,29.8875
2019-01-24 15:01,56.9706,40.0648
2019-01-24 15:02,67.0444,53.9829
2019-01-24 15:03,77.684,67.233
2019-01-24 15:04,75.3328,73.3537
2019-01-24 15:05,87.0972,80.038
2019-01-24 15:06,91.3992,84.6098
2019-01-24 15:07,96.517,91.6712
2019-01-24 15:08,92.1454,93.3539
2019-01-24 15:09,83.6702,90.7775
2019-01-24 15:10,79.5142,85.1099
2019-01-24 15:11,63.8852,75.6899
2019-01-24 15:12,62.4714,68.6236
2019-01-24 15:13,62.6604,63.0057
2019-01-24 15:14,68.937,64.6896
2019-01-24 15:15,45.4926,59.03
2019-01-24 15:16,20.7991,45.0762
2019-01-24 15:17,1.1898,22.4938
2019-01-24 15:18,1.1898,7.7262
2019-01-24 15:19,7.6191,3.3329
2019-01-24 15:20,21.5085,10.1058
2019-01-24 15:21,27.508,18.8785
2019-01-24 15:22,32.8527,27.2897
2019-01-24 15:23,35.6285,31.9964
2019-01-24 15:24,34.3906,34.2906
2019-01-24 15:25,44.2344,38.0845
2019-01-24 15:26,60.9025,46.5091
2019-01-24 15:27,72.0144,59.0504
2019-01-24 15:28,58.7299,63.8823
2019-01-24 15:29,45.0029,58.5824
2019-01-24 15:30,62.4627,55.3985
2019-01-24 15:31,54.3881,53.9512
2019-01-24 15:32,37.6789,51.5099
2019-01-24 15:33,5.2459,32.4376
2019-01-24 15:34,7.964,16.9629
2019-01-24 15:35,18.2606,10.4902
2019-01-24 15:36,34.5634,20.2627
2019-01-24 15:37,59.1564,37.3268
2019-01-24 15:38,68.1849,53.9682
2019-01-24 15:39,67.1717,64.8377
2019-01-24 15:40,39.9288,58.4285
2019-01-24 15:41,29.1095,45.4033
2019-01-24 15:42,26.0773,31.7052
2019-01-24 15:43,47.6002,34.2623
2019-01-24 15:44,67.6783,47.1186
2019-01-24 15:45,81.6521,65.6435
2019-01-24 15:46,76.6451,75.3252
2019-01-24 15:47,61.1634,73.1535
2019-01-24 15:48,37.365,58.3912
2019-01-24 15:49,29.3337,42.6207
2019-01-24 15:50,24.0501,30.2496
2019-01-24 15:51,46.1135,33.1658
2019-01-24 15:52,68.8603,46.3413
2019-01-24 15:53,89.5728,68.1822
2019-01-24 15:54,95.6573,84.6968
2019-01-24 15:55,86.7192,90.6497
2019-01-24 15:56,72.3456,84.9073
2019-01-24 15:57,46.8748,68.6465
2019-01-24 15:58,25.5649,48.2618
2019-01-24 15:59,26.0098,32.8165
2019-01-24 16:00,34.1662,28.5803
2019-01-25 09:31,63.2784,41.1515
2019-01-25 09:32,68.9401,55.4616
2019-01-25 09:33,71.6792,67.9659
2019-01-25 09:34,64.2298,68.283
2019-01-25 09:35,58.9049,64.938
2019-01-25 09:36,67.0852,63.4066
2019-01-25 09:37,73.7556,66.5819
2019-01-25 09:38,84.5328,75.1245
2019-01-25 09:39,75.7166,78.0016
2019-01-25 09:40,50.9478,70.3991
2019-01-25 09:41,38.7792,55.1479
2019-01-25 09:42,42.5091,44.0787
2019-01-25 09:43,49.7782,43.6888
2019-01-25 09:44,50.0,47.4291
2019-01-25 09:45,34.4449,44.741
2019-01-25 09:46,24.6204,36.3551
2019-01-25 09:47,14.0143,24.3598
2019-01-25 09:48,28.9132,22.516
2019-01-25 09:49,44.7479,29.2251
2019-01-25 09:50,62.0785,45.2465
2019-01-25 09:51,76.0681,60.9648
2019-01-25 09:52,63.2884,67.145
2019-01-25 09:53,46.2464,61.8676
2019-01-25 09:54,16.8814,42.1387
2019-01-25 09:55,13.435,25.5209
2019-01-25 09:56,13.8779,14.7314
2019-01-25 09:57,37.9983,21.7704
2019-01-25 09:58,68.2141,40.0301
2019-01-25 09:59,87.0489,64.4204
2019-01-25 10:00,90.5486,81.9372
2019-01-25 10:01,86.1941,87.9305
2019-01-25 10:02,87.8223,88.1883
2019-01-25 10:03,80.9917,85.0027
2019-01-25 10:04,69.1447,79.3195
2019-01-25 10:05,69.9489,73.3618
2019-01-25 10:06,71.8459,70.3131
2019-01-25 10:07,79.8845,73.8931
2019-01-25 10:08,67.1037,72.9447
2019-01-25 10:09,61.6996,69.5626
2019-01-25 10:10,56.9457,61.9164
2019-01-25 10:11,60.1808,59.6087
2019-01-25 10:12,69.3223,62.1496
2019-01-25 10:13,74.5164,68.0065
2019-01-25 10:14,87.7341,77.1909
2019-01-25 10:15,88.9208,83.7238
2019-01-25 10:16,95.3935,90.6828
2019-01-25 10:17,84.4962,89.6035
2019-01-25 10:18,71.7567,83.8821
2019-01-25 10:19,39.6733,65.3087
2019-01-25 10:20,22.6497,44.6932
2019-01-25 10:21,5.8305,22.7178
2019-01-25 10:22,8.3942,12.2915
2019-01-25 10:23,5.5935,6.6061
2019-01-25 10:24,26.0373,13.3417
2019-01-25 10:25,36.5168,22.7159
2019-01-25 10:26,64.1524,42.2355
2019-01-25 10:27,67.2027,55.9573
2019-01-25 10:28,72.5809,67.9787
2019-01-25 10:29,59.2799,66.3545
2019-01-25 10:30,43.4433,58.4347
2019-01-25 10:31,26.5374,43.0869
2019-01-25 10:32,35.9801,35.3203
2019-01-25 10:33,31.8573,31.4583
2019-01-25 10:34,48.5244,38.7873
2019-01-25 10:35,47.991,42.7909
2019-01-25 10:36,64.6588,53.7247
2019-01-25 10:37,72.8655,61.8385
2019-01-25 10:38,71.76,69.7614
2019-01-25 10:39,77.5382,74.0546
2019-01-25 10:40,53.0129,67.437
2019-01-25 10:41,29.8648,53.472
2019-01-25 10:42,1.8639,28.2472
2019-01-25 10:43,7.407,13.0452
2019-01-25 10:44,15.7685,8.3465
2019-01-25 10:45,45.492,22.8891
2019-01-25 10:46,71.4183,44.2263
2019-01-25 10:47,89.2541,68.7214
2019-01-25 10:48,87.9501,82.8741
2019-01-25 10:49,87.9501,88.3847
2019-01-25 10:50,72.2704,82.7235
2019-01-25 10:51,55.5326,71.9177
2019-01-25 10:52,22.1993,50.0008
2019-01-25 10:53,39.8876,39.2065
2019-01-25 10:54,52.5657,38.2175
2019-01-25 10:55,69.2333,53.8955
2019-01-25 10:56,41.0274,54.2755
2019-01-25 10:57,18.6543,42.9717
2019-01-25 10:58,9.5736,23.0851
2019-01-25 10:59,14.7192,14.3157
2019-01-25 11:00,42.047,22.1132
2019-01-25 11:01,67.7934,41.5199
2019-01-25 11:02,95.9812,68.6072
2019-01-25 11:03,98.7186,87.4977
2019-01-25 11:04,86.1057,93.6018
2019-01-25 11:05,77.7715,87.532
2019-01-25 11:06,72.8665,78.9146
2019-01-25 11:07,76.707,75.7816
2019-01-25 11:08,82.6927,77.422
2019-01-25 11:09,82.5311,80.6436
2019-01-25 11:10,73.3053,79.5097
2019-01-25 11:11,54.0237,69.9534
2019-01-25 11:12,28.89,52.073
2019-01-25 11:13,37.6295,40.1811
2019-01-25 11:14,46.2974,37.6057
2019-01-25 11:15,74.6915,52.8728
2019-01-25 11:16,73.4927,64.8272
2019-01-25 11:17,86.4549,78.2131
2019-01-25 11:18,87.3931,82.4469
2019-01-25 11:19,93.6832,89.1771
2019-01-25 11:20,87.3483,89.4748
2019-01-25 11:21,65.214,82.0818
2019-01-25 11:22,38.2635,63.6086
2019-01-25 11:23,26.7691,43.4155
2019-01-25 11:24,27.686,30.9062
2019-01-25 11:25,51.8609,35.4387
2019-01-25 11:26,69.6902,49.7457
2019-01-25 11:27,88.4584,70.0032
2019-01-25 11:28,76.1702,78.1063
2019-01-25 11:29,59.5036,74.7107
2019-01-25 11:30,55.3298,63.6679
2019-01-25 11:31,63.1013,59.3115
2019-01-25 11:32,69.581,62.6707
2019-01-25 11:33,74.6666,69.1163
2019-01-25 11:34,81.6842,75.3106
2019-01-25 11:35,88.841,81.7306
2019-01-25 11:36,92.5277,87.6843
2019-01-25 11:37,89.56,90.3096
2019-01-25 11:38,86.8431,89.6436
2019-01-25 11:39,82.3183,86.2405
2019-01-25 11:40,59.4281,76.1965
2019-01-25 11:41,47.1566,62.9676
2019-01-25 11:42,48.3828,51.6558
2019-01-25 11:43,73.9571,56.4988
2019-01-25 11:44,91.9756,71.4385
2019-01-25 11:45,92.8136,86.2487
2019-01-25 11:46,96.0909,93.6267
2019-01-25 11:47,94.24,94.3815
2019-01-25 11:48,96.7006,95.6772
2019-01-25 11:49,98.1491,96.3632
2019-01-25 11:50,95.7449,96.8648
2019-01-25 11:51,92.1996,95.3645
2019-01-25 11:52,86.9368,91.6271
2019-01-25 11:53,90.2115,89.7826
2019-01-25 11:54,92.0868,89.745
2019-01-25 11:55,96.7328,93.0104
2019-01-25 11:56,89.7422,92.8539
2019-01-25 11:57,84.9079,90.461
2019-01-25 11:58,53.5818,76.0773
2019-01-25 11:59,36.9149,58.4682
2019-01-25 12:00,23.1289,37.8752
2019-01-25 12:01,24.6797,28.2412
2019-01-25 12:02,25.3411,24.3832
2019-01-25 12:03,18.2507,22.7572
2019-01-25 12:04,25.173,22.9216
2019-01-25 12:05,20.7536,21.3924
2019-01-25 12:06,18.5405,21.489
2019-01-25 12:07,42.0104,27.1015
2019-01-25 12:08,68.9009,43.1506
2019-01-25 12:09,97.1064,69.3392
2019-01-25 12:10,88.4636,84.8236
2019-01-25 12:11,71.4517,85.6739
2019-01-25 12:12,44.1035,68.0063
2019-01-25 12:13,19.4129,44.9894
2019-01-25 12:14,11.3717,24.9627
2019-01-25 12:15,12.5709,14.4518
2019-01-25 12:16,22.3755,15.4393
2019-01-25 12:17,20.9333,18.6266
2019-01-25 12:18,15.9913,19.7667
2019-01-25 12:19,9.7897,15.5714
2019-01-25 12:20,22.1038,15.9616
2019-01-25 12:21,38.9582,23.6172
2019-01-25 12:22,68.6884,43.2501
2019-01-25 12:23,80.9557,62.8674
2019-01-25 12:24,90.8665,80.1702
2019-01-25 12:25,88.6803,86.8342
2019-01-25 12:26,89.9489,89.8319
2019-01-25 12:27,83.1605,87.2632
2019-01-25 12:28,72.8443,81.9846
2019-01-25 12:29,74.9952,77.0
2019-01-25 12:30,85.028,77.6225
2019-01-25 12:31,91.3573,83.7935
2019-01-25 12:32,79.011,85.1321
2019-01-25 12:33,67.5912,79.3198
2019-01-25 12:34,58.0775,68.2266
2019-01-25 12:35,60.0089,61.8926
2019-01-25 12:36,67.6481,61.9115
2019-01-25 12:37,72.2238,66.6269
2019-01-25 12:38,71.8978,70.5899
2019-01-25 12:39,74.2285,72.7834
2019-01-25 12:40,82.815,76.3138
2019-01-25 12:41,76.8901,77.9779
2019-01-25 12:42,59.6984,73.1345
2019-01-25 12:43,32.1376,56.242
2019-01-25 12:44,20.1,37.312
2019-01-25 12:45,8.8032,20.3469
2019-01-25 12:46,33.7403,20.8812
2019-01-25 12:47,29.9646,24.1694
2019-01-25 12:48,41.5397,35.0815
2019-01-25 12:49,24.1882,31.8975
2019-01-25 12:50,36.6673,34.1317
2019-01-25 12:51,40.1675,33.6743
2019-01-25 12:52,47.3889,41.4079
2019-01-25 12:53,40.9986,42.8517
2019-01-25 12:54,27.4658,38.6177
2019-01-25 12:55,26.0784,31.5143
2019-01-25 12:56,27.192,26.912
2019-01-25 12:57,29.3226,27.531
2019-01-25 12:58,14.7404,23.7517
2019-01-25 12:59,15.0188,19.6939
2019-01-25 13:00,30.9328,20.2307
2019-01-25 13:01,28.8474,24.933
2019-01-25 13:02,21.6539,27.1447
2019-01-25 13:03,12.4399,20.9804
2019-01-25 13:04,26.5643,20.2193
2019-01-25 13:05,37.2868,25.4303
2019-01-25 13:06,53.6301,39.1604
2019-01-25 13:07,69.3296,53.4155
2019-01-25 13:08,90.7989,71.2529
2019-01-25 13:09,92.3252,84.1512
2019-01-25 13:10,94.9718,92.6987
2019-01-25 13:11,85.4477,90.9149
2019-01-25 13:12,78.9461,86.4552
2019-01-25 13:13,69.7079,78.0339
2019-01-25 13:14,74.7869,74.4803
2019-01-25 13:15,72.1218,72.2055
2019-01-25 13:16,73.3327,73.4138
2019-01-25 13:17,77.7778,74.4107
2019-01-25 13:18,73.5663,74.8923
2019-01-25 13:19,77.3835,76.2425
2019-01-25 13:20,74.9774,75.3091
2019-01-25 13:21,91.1882,81.183
2019-01-25 13:22,79.4876,81.8844
2019-01-25 13:23,48.5604,73.0787
2019-01-25 13:24,19.5595,49.2025
2019-01-25 13:25,28.5547,32.2249
2019-01-25 13:26,56.5093,34.8745
2019-01-25 13:27,76.34,53.8013
2019-01-25 13:28,73.6159,68.8217
2019-01-25 13:29,68.5019,72.8193
2019-01-25 13:30,74.2409,72.1196
2019-01-25 13:31,80.96,74.5676
2019-01-25 13:32,75.4022,76.8677
2019-01-25 13:33,51.2789,69.2137
2019-01-25 13:34,26.5603,51.0805
2019-01-25 13:35,17.0072,31.6155
2019-01-25 13:36,19.9564,21.1746
2019-01-25 13:37,22.4162,19.7933
2019-01-25 13:38,14.6866,19.0197
2019-01-25 13:39,18.1577,18.4202
2019-01-25 13:40,26.4996,19.7813
2019-01-25 13:41,55.7182,33.4585
2019-01-25 13:42,62.1991,48.139
2019-01-25 13:43,63.218,60.3784
2019-01-25 13:44,50.6642,58.6937
2019-01-25 13:45,54.7445,56.2089
2019-01-25 13:46,68.8069,58.0719
2019-01-25 13:47,83.0183,68.8566
2019-01-25 13:48,93.8827,81.9026
2019-01-25 13:49,93.6025,90.1678
2019-01-25 13:50,91.7119,93.0657
2019-01-25 13:51,77.6007,87.6384
2019-01-25 13:52,77.1681,82.1602
2019-01-25 13:53,76.9706,77.2465
2019-01-25 13:54,86.7885,80.3091
2019-01-25 13:55,68.7865,77.5152
2019-01-25 13:56,58.3321,71.3023
2019-01-25 13:57,51.9985,59.7057
2019-01-25 13:58,54.9986,55.1097
2019-01-25 13:59,41.1947,49.3973
2019-01-25 14:00,25.4116,40.535
2019-01-25 14:01,19.1843,28.5969
2019-01-25 14:02,14.6545,19.7502
2019-01-25 14:03,17.7839,17.2076
2019-01-25 14:04,20.5524,17.6636
2019-01-25 14:05,39.6331,25.9898
2019-01-25 14:06,55.4661,38.5505
2019-01-25 14:07,70.4949,55.198
2019-01-25 14:08,80.302,68.7543
2019-01-25 14:09,84.3452,78.3807
2019-01-25 14:10,84.4401,83.0291
2019-01-25 14:11,85.1839,84.6564
2019-01-25 14:12,74.0869,81.237
2019-01-25 14:13,55.7668,71.6792
2019-01-25 14:14,59.4686,63.1074
2019-01-25 14:15,58.004,57.7465
2019-01-25 14:16,74.153,63.8752
2019-01-25 14:17,73.4762,68.5444
2019-01-25 14:18,57.15,68.2597
2019-01-25 14:19,45.0748,58.567
2019-01-25 14:20,24.8364,42.3537
2019-01-25 14:21,38.5611,36.1574
2019-01-25 14:22,32.316,31.9045
2019-01-25 14:23,23.3244,31.4005
2019-01-25 14:24,29.9711,28.5372
2019-01-25 14:25,45.0933,32.7963
2019-01-25 14:26,68.7472,47.9372
2019-01-25 14:27,77.2637,63.7014
2019-01-25 14:28,59.4865,68.4991
2019-01-25 14:29,32.4059,56.3853
2019-01-25 14:30,20.4959,37.4628
2019-01-25 14:31,35.0454,29.3158
2019-01-25 14:32,54.2045,36.582
2019-01-25 14:33,56.76,48.67
2019-01-25 14:34,41.6679,50.8775
2019-01-25 14:35,29.0556,42.4945
2019-01-25 14:36,17.8544,29.526
2019-01-25 14:37,20.9385,22.6162
2019-01-25 14:38,16.2426,18.3452
2019-01-25 14:39,17.9102,18.3638
2019-01-25 14:40,28.5173,20.8901
2019-01-25 14:41,30.4901,25.6392
2019-01-25 14:42,36.0448,31.6841
2019-01-25 14:43,23.8237,30.1195
2019-01-25 14:44,44.2428,34.7038
2019-01-25 14:45,53.6878,40.5848
2019-01-25 14:46,78.8709,58.9338
2019-01-25 14:47,82.4058,71.6548
2019-01-25 14:48,90.7398,84.0055
2019-01-25 14:49,87.7785,86.9747
2019-01-25 14:50,60.0007,79.5063
2019-01-25 14:51,29.047,58.942
2019-01-25 14:52,2.3797,30.4758
2019-01-25 14:53,10.0733,13.8333
2019-01-25 14:54,11.6935,8.0488
2019-01-25 14:55,22.2193,14.662
2019-01-25 14:56,14.5256,16.1461
2019-01-25 14:57,13.3021,16.6823
2019-01-25 14:58,2.7764,10.2014
2019-01-25 14:59,8.9479,8.3421
2019-01-25 15:00,15.5039,9.0761
2019-01-25 15:01,20.5842,15.012
2019-01-25 15:02,24.2172,20.1018
2019-01-25 15:03,33.5129,26.1048
2019-01-25 15:04,44.1193,33.9498
2019-01-25 15:05,59.9563,45.8628
2019-01-25 15:06,64.8709,56.3155
2019-01-25 15:07,49.1841,58.0038
2019-01-25 15:08,40.2092,51.4214
2019-01-25 15:09,16.6667,35.3533
2019-01-25 15:10,16.6667,24.5142
2019-01-25 15:11,-0.0,11.1111
2019-01-25 15:12,8.667,8.4446
2019-01-25 15:13,18.1908,8.9526
2019-01-25 15:14,36.9396,21.2658
2019-01-25 15:15,43.7389,32.9564
2019-01-25 15:16,66.1835,48.954
2019-01-25 15:17,77.8871,62.6031
2019-01-25 15:18,81.1696,75.08
2019-01-25 15:19,60.5109,73.1892
2019-01-25 15:20,43.3192,61.6666
2019-01-25 15:21,43.6185,49.1496
2019-01-25 15:22,41.8311,42.9229
2019-01-25 15:23,48.5714,44.6737
2019-01-25 15:24,32.6963,41.0329
2019-01-25 15:25,28.4369,36.5682
2019-01-25 15:26,13.6987,24.944
2019-01-25 15:27,12.9954,18.377
2019-01-25 15:28,10.1122,12.2688
2019-01-25 15:29,8.7687,10.6254
2019-01-25 15:30,16.0221,11.6343
2019-01-25 15:31,16.7673,13.8527
2019-01-25 15:32,16.6482,16.4792
2019-01-25 15:33,8.7562,14.0572
2019-01-25 15:34,10.4156,11.94
2019-01-25 15:35,7.5407,8.9042
2019-01-25 15:36,11.5289,9.8284
2019-01-25 15:37,40.078,19.7159
2019-01-25 15:38,71.8252,41.1441
2019-01-25 15:39,99.3393,70.4142
2019-01-25 15:40,98.5005,89.8884
2019-01-25 15:41,98.7395,98.8598
2019-01-25 15:42,91.4671,96.2357
2019-01-25 15:43,82.3958,90.8675
2019-01-25 15:44,62.8183,78.8938
2019-01-25 15:45,47.4243,64.2128
2019-01-25 15:46,40.3272,50.19
2019-01-25 15:47,60.3264,49.3593
2019-01-25 15:48,62.9934,54.549
2019-01-25 15:49,75.0006,66.1068
2019-01-25 15:50,75.0006,70.9982
2019-01-25 15:51,93.4858,81.1624
2019-01-25 15:52,89.2906,85.9257
2019-01-25 15:53,87.7589,90.1784
2019-01-25 15:54,66.3569,81.1355
2019-01-25 15:55,54.7179,69.6112
2019-01-25 15:56,34.0274,51.7007
2019-01-25 15:57,34.7214,41.1556
2019-01-25 15:58,34.7235,34.4908
2019-01-25 15:59,23.6124,31.0191
2019-01-25 16:00,16.3775,24.9045
